user_id,age,number_dependents,last_month_salary,total_loans,default_flag,more_90_days_overdue,using_lines_not_secured_personal_assets,debt_ratio
520,27,1,4033,5,0,0,"0,073393188","0,09965295"
521,41,1,0,6,0,0,"0,272357867",2031
522,62,0,4800,5,0,0,"0,450167088","0,168923141"
523,49,0,,10,0,0,"0,221836321",906
524,33,3,7250,13,0,0,"0,629281153","0,472624466"
525,53,5,5205,8,0,0,"0,334835575","0,383595851"
526,44,1,6920,6,0,0,"0,377560062","0,193902615"
527,85,,,7,0,0,"0,018476584",345
528,38,3,1800,4,0,0,"0,027358014","0,096612993"
529,58,0,,5,0,0,"0,009808475",35
530,48,0,3826,9,0,0,"0,786013374","0,258165665"
531,31,0,500,3,0,0,"0,142304407","0,165668663"
532,42,0,9916,14,0,0,"0,063052472","0,371987496"
533,30,0,5346,5,0,0,"0,095352372","0,281279222"
534,39,1,,4,0,0,"0,13253907",2416
535,57,3,16000,5,0,0,"0,062498438","0,038747578"
536,59,0,,1,0,0,"0,17879106",107
537,50,2,12000,9,0,0,"0,020951906","0,485959503"
538,81,0,,11,0,0,"0,014474567",539
539,44,1,7291,3,0,0,"0,9999999","0,047860669"
540,53,0,,1,0,0,"0,077585116",18
541,56,0,3734,12,0,0,"0,001119808","0,190629183"
542,37,4,7535,4,0,0,"0,17911902","0,046974522"
543,82,0,9949,14,0,0,"0,197220558","0,206432161"
544,50,3,5908,11,0,0,"0,473451075","0,35623625"
545,50,3,,9,0,0,"0,004181335",394
546,55,,,3,0,2,"0,198691147",1251
547,24,,,2,0,0,"0,279744051",41
548,82,0,,3,0,0,"0,9999999",0
549,62,0,3400,11,0,0,"0,130342429","0,346368715"
550,73,0,7500,3,0,0,0,"0,221837088"
551,38,2,3500,13,0,0,"0,141573625","0,632962011"
552,56,2,5000,8,0,0,"0,00517235","0,25974805"
553,55,0,3500,8,0,0,"0,298556363","0,298200514"
554,44,0,,10,0,0,"0,658835417",1164
555,59,0,3864,6,0,0,"0,80182391","0,537386805"
556,54,0,6000,11,0,0,"0,571285743","0,904849192"
557,42,0,10834,5,0,0,"0,055456094","0,20978311"
558,41,0,3333,1,0,0,"0,9999999","0,121175765"
559,41,2,4000,9,0,0,"0,533705734","0,890027493"
560,63,0,8475,7,0,0,"0,008860647","0,003775366"
561,70,1,5416,6,0,0,"0,211817734","0,078272106"
562,77,0,3280,6,0,0,"0,323711753","0,249923804"
563,50,2,5917,23,0,0,"0,195073588","0,594119635"
564,51,2,12750,13,0,0,"0,448805552","0,477844875"
565,57,0,5000,9,0,0,"0,001144044","0,095380924"
566,47,0,,6,0,0,"0,061129258",2343
567,73,1,7917,17,0,0,"0,878805239","1,541677191"
568,78,0,500,6,0,0,"0,043828855","2,141716567"
569,77,0,8881,6,0,0,"0,011228206","0,264805224"
570,72,0,9992,6,0,0,"0,009050963","0,001801261"
571,31,1,4547,7,0,0,"0,135586441","0,206024626"
572,42,0,8533,7,0,0,"0,238703089","0,317084603"
573,36,2,6583,8,0,0,"0,852490239","0,421324423"
574,57,0,6500,7,0,0,"0,170758652","0,048454084"
575,82,0,,4,0,0,"0,097861471",175
576,53,1,,4,0,0,"0,099132919",721
577,40,2,6666,11,0,0,"0,959122697","1,382330883"
578,37,0,3076,6,0,0,"0,051413654","0,302892428"
579,39,2,9167,3,0,0,"0,030698465","0,269524433"
580,26,3,,7,0,0,"0,950198076",522
581,47,0,5166,11,0,0,"0,126554333","0,37584672"
582,63,0,7600,3,0,0,0,0
583,66,0,,3,0,0,"0,089366322",121
584,63,0,,1,0,0,"0,9999999",0
585,74,0,8567,14,0,0,"0,040966583","0,18837535"
586,29,0,,1,1,1,"0,994011976",14
587,39,3,5916,8,1,2,"1,139813582","0,480141964"
588,59,2,8000,10,0,0,"0,350689399","0,459942507"
589,46,1,4889,24,0,0,"0,94526416","0,641717791"
590,51,0,4474,7,0,0,"0,05252518","0,125810056"
591,39,3,4954,11,0,0,"0,112419724","0,280928355"
592,34,1,5333,6,0,0,"0,984671776","0,170603675"
593,65,0,,5,0,0,"0,006833191",968
594,80,0,4640,3,0,0,"0,022649434","0,005817712"
595,45,2,1750,5,0,0,"0,9999999","0,687607082"
596,62,0,4384,17,0,0,"0,024512732","0,745496009"
597,52,1,9500,16,0,0,"0,636840551","0,48710662"
598,50,2,3417,6,0,0,"0,462576449","0,372732592"
599,49,0,5490,9,0,0,"0,469489649","0,452922965"
600,57,0,3500,10,0,0,"0,038854837","0,043416167"
601,43,3,9000,6,0,1,"0,972654007","0,1712032"
602,34,0,,6,0,0,"0,800938389",1825
603,47,5,19800,13,0,0,"0,557846744","0,317812232"
604,51,1,7335,6,0,0,"0,034907105","0,203380589"
605,66,0,5300,7,0,0,"0,032661528","0,604791549"
606,43,1,5500,6,0,0,"0,965135763","0,586620614"
607,43,0,9416,17,0,0,"0,277976334","0,300095572"
608,67,0,4583,5,0,0,"0,085706913","0,640924956"
609,41,0,8600,26,0,0,"0,203305183","0,661667248"
611,81,0,2400,4,0,0,"0,033296397","0,014993753"
612,73,0,,10,0,0,"0,056342885",1758
613,43,2,5900,8,0,0,"0,141024757","0,461616675"
614,64,0,,9,0,0,"0,001653814",1641
615,47,0,,2,0,0,"0,9999999",650
616,50,0,7500,8,0,0,"0,74876451","0,307825623"
617,34,0,,8,0,0,"0,860082305",871
618,32,4,5008,5,0,0,"0,847235662","0,259532841"
619,42,0,4889,6,0,0,"0,63721505","0,315337423"
620,48,2,5833,16,0,0,"0,31104233","0,421323277"
621,79,0,,8,0,0,"0,158601957",1514
622,47,1,2750,7,0,0,"0,66110423","1,029443839"
623,54,2,11800,12,0,0,"0,042942244","0,136005423"
624,81,0,4400,1,0,0,"0,448255174","0,030447626"
625,55,1,4960,6,0,0,"0,150296511","0,125982665"
626,32,0,1727,3,0,0,"0,236813421","0,086226852"
627,57,1,6034,15,0,0,"0,037867442","0,29908865"
628,59,1,6967,10,0,0,"0,843559083","0,366819747"
629,34,2,7307,5,0,0,"0,582045331","0,081007115"
630,49,2,14334,5,0,0,"0,189976667","0,178583886"
631,48,0,4094,15,0,0,"0,410789169","0,41025641"
632,56,0,6000,11,0,0,"0,086355786","0,210631561"
633,77,0,,8,0,0,"0,001388865",915
634,64,0,5000,8,0,0,"0,061093248","0,351129774"
635,34,0,8340,11,0,0,0,"0,358230428"
636,48,0,,2,0,0,"0,020698965",1864
637,60,0,,10,0,0,"0,747536059",5052
638,74,0,2013,3,0,0,"0,000397012",0
639,30,2,2590,8,0,0,"0,860277886","1,437282902"
640,59,0,2300,11,0,0,"0,039330891","0,021295089"
641,36,1,4834,11,0,0,"0,034871199","0,313133402"
642,42,0,9072,5,0,0,"0,080729228","0,197839744"
643,56,0,4793,23,0,0,"0,016428341","0,255736337"
644,43,2,8500,7,0,0,"0,028574286","0,413010234"
645,41,0,4300,7,0,1,"0,964132677","0,222506394"
646,51,0,1,4,0,0,"0,043494167",587
647,46,3,12000,2,0,0,"0,9999999","0,074493792"
648,42,2,14250,8,0,0,"0,14371018","0,201389376"
649,45,3,13750,13,0,0,"0,03227563","0,361210094"
650,45,1,6750,12,0,0,"0,968741898","0,374611169"
651,65,1,9200,8,0,0,"0,103547411","0,242473644"
652,69,0,3628,12,0,0,"0,021970593","0,501791127"
653,65,0,13000,15,0,0,"0,737018519","0,205599569"
654,47,3,,7,0,0,"0,070277189",3622
656,31,0,,14,0,0,"0,017402945",1770
657,33,0,1700,7,0,0,"0,603731766","0,836566725"
658,58,0,12000,29,0,0,"0,11684988","1,035580368"
659,45,1,5200,5,0,0,"0,107725735","0,650451836"
660,30,0,5000,13,0,0,0,"0,114377125"
661,29,0,1000,5,0,0,"0,124523416","0,254745255"
662,67,0,9307,6,0,0,"0,01159768","0,039428449"
663,53,1,7816,7,0,0,"0,457511121","0,381220417"
664,51,1,6000,8,0,0,"0,01045323","0,457923679"
665,64,0,7470,12,0,0,"0,952248407","0,516664436"
666,63,0,3200,7,0,0,"0,122781329","0,391752577"
667,67,0,5140,7,0,0,"0,0753197","0,007780587"
668,40,0,4975,8,0,0,"0,744313507","0,640474277"
669,45,1,9832,8,0,0,"0,591120107","0,450116953"
670,67,1,4500,10,0,0,"0,053783202","0,467451677"
671,32,0,,11,0,0,"0,833910382",1179
672,58,0,3649,11,0,0,"0,087205393","0,328767123"
673,43,1,10000,9,0,0,"0,344952351","0,464053595"
674,27,1,3240,9,0,0,"0,315312369","0,429497069"
675,43,0,,17,0,0,"0,020687059",1818
676,63,0,5660,4,0,0,"0,005725266","0,000706589"
677,30,0,6000,11,0,0,"0,791252131","0,273787702"
678,72,1,11000,12,0,0,"0,028240624","0,346695755"
679,75,0,701,5,0,0,"0,554802511","2,62962963"
680,60,1,,6,0,0,"0,9999999",4124
681,42,0,7968,5,0,0,"0,965501917","0,372192245"
682,64,0,7940,4,0,0,"0,022965901","0,198085883"
683,41,1,1050,2,0,0,"0,9999999","0,300666032"
684,66,0,14000,11,0,0,"0,966335578","0,340689951"
685,60,1,1800,2,0,0,"0,069815643","0,031649084"
686,32,4,6000,8,0,0,"0,196807867","0,37043826"
687,55,1,4700,11,0,0,"0,414309077","0,329717081"
688,51,0,1875,6,0,0,"0,26528407","0,56130064"
689,35,0,,7,0,0,"0,034664356",15
690,50,0,4750,8,0,0,"0,620619357","0,705746159"
691,30,0,,1,0,1,"0,9999999",66
692,59,0,8000,12,0,0,0,"0,139107612"
693,40,1,18500,8,0,0,"0,058419244","0,172585266"
694,59,0,12250,16,0,0,"0,001656263","0,150681577"
695,50,0,5975,13,0,0,"0,005278602","0,157463186"
696,27,0,7072,13,0,0,"0,969722936","0,110278524"
697,53,1,2826,7,0,0,"0,444201816","0,320834807"
698,73,0,,9,0,0,0,1098
699,60,0,5600,14,0,0,"0,346698928","0,699875022"
700,64,0,8750,13,0,0,"0,00253416","0,228773854"
701,37,0,5916,9,0,0,0,"0,236775393"
702,30,0,3442,8,0,0,"0,194218319","0,129247749"
703,48,3,7002,4,0,0,"0,376826554","0,455233471"
704,30,1,1280,1,0,1,"0,9999999","0,259172521"
705,52,2,1,9,0,0,"0,008197396","1100,5"
706,67,0,,9,0,0,"0,047489409",4875
707,43,0,3916,3,0,0,"0,023727109","0,036507531"
708,56,3,9000,10,0,0,"0,024836704","0,368625708"
709,45,4,13100,15,0,0,"0,74130675","0,464239371"
710,56,2,19000,10,0,0,"0,297020085","0,520814694"
711,55,2,3000,6,0,0,"0,000303007","0,251582806"
712,44,2,8416,9,0,0,"0,595729615","0,410478793"
713,34,3,6000,12,0,2,"0,2268228","0,19730045"
714,34,0,7083,21,0,0,"0,203558247","0,344155844"
715,71,0,6000,14,0,0,"0,006666578","0,540409932"
716,56,0,4937,11,0,0,"0,007634306","0,180234913"
717,39,2,5298,5,1,6,"0,75864827","0,277222117"
718,79,0,6501,9,0,0,"0,048867441","0,214703168"
720,30,0,,4,0,0,"0,107725632",22
721,73,,,12,0,0,0,313
722,29,0,0,1,1,3,"1,465534466",136
723,72,0,9583,3,0,0,0,"0,169970785"
724,59,,,8,0,0,"0,313894636",1187
725,39,1,0,9,0,0,"0,031504583",1566
726,55,1,7500,16,0,0,"0,1029212","0,428742834"
727,77,0,,7,0,0,"0,069374644",712
728,58,2,,14,0,0,"0,160794839",2252
729,38,1,20000,6,0,0,"0,205386308","0,07079646"
730,60,0,,16,0,0,"0,103799554",4669
731,46,0,4250,5,0,0,"0,048011197","0,016231475"
732,62,0,,4,0,0,"0,37832723",1012
733,51,1,14000,9,0,0,"0,775096735","0,470609242"
734,52,3,20000,11,0,0,"0,415843069","0,313234338"
735,73,0,5415,8,0,0,"0,071853721","0,389401773"
736,82,0,2700,10,0,0,"0,014239521","0,007404665"
737,28,2,8350,3,0,0,"0,032953048","0,050173632"
738,35,0,8100,12,0,0,"0,269640108","0,420441921"
739,61,0,7959,13,0,0,"0,001135363","0,000502513"
740,47,2,2995,7,0,0,"0,684835727","0,578771696"
741,83,0,1900,7,0,0,"0,9999999","0,001052078"
742,64,0,1,9,0,0,"0,096070828",1766
743,74,0,6000,8,0,0,"0,01209877","0,002832861"
744,39,0,,5,0,0,"0,130564369",2683
745,57,1,7000,12,0,0,"0,013674574","0,480074275"
746,34,1,82000,7,0,1,"0,929655335","0,009768174"
747,34,0,1971,9,0,0,"0,145933851","0,418864097"
748,28,0,2800,5,0,0,0,"0,233845055"
749,56,1,,18,0,0,"0,018913113",1930
750,32,1,2400,4,0,0,0,"0,10120783"
751,75,1,5500,9,0,0,"0,026465175","0,009634612"
752,46,4,16600,9,0,0,"0,16247675","0,421420396"
753,37,2,2550,10,0,0,0,"0,643669149"
754,63,0,8500,8,0,0,"0,00602259","0,222444418"
755,29,0,4300,5,0,0,"0,142209743","0,164845385"
756,74,0,,2,0,0,0,0
757,36,1,10000,14,0,0,"0,046906866","0,336666333"
758,70,0,7000,6,0,0,"0,018484124","0,011141266"
759,68,0,6853,12,0,0,"0,159262784","0,119200467"
760,63,0,3200,10,0,0,"0,056410891","0,03811309"
761,44,0,3416,3,0,0,"0,602679464","0,060286801"
762,24,2,3600,3,0,0,"0,644710579","0,090808109"
763,52,1,3200,10,0,0,"0,25627285","0,586691659"
764,54,0,,1,0,0,"0,357664234",126
765,59,0,3700,12,0,0,"0,05778606","0,442583086"
766,84,0,1450,7,0,0,"0,047185104","0,979324604"
767,53,0,9100,12,0,0,"0,67800408","0,755960883"
769,33,0,6250,12,0,0,"0,001993928","0,378659414"
770,40,0,,6,0,0,"0,006056513",95
771,22,0,1000,2,0,0,"0,873126873","0,025974026"
772,62,2,8333,12,0,0,"0,941856094","0,711183105"
773,52,2,7700,20,0,2,"0,240643748","0,137125049"
775,46,2,10000,6,0,0,0,"0,163783622"
776,55,0,12159,3,0,2,"0,9999999","0,351973684"
777,47,0,,7,0,0,"0,047160139",2166
778,38,3,18561,11,0,0,"0,878640511","0,239683224"
779,46,0,3583,14,0,0,"0,794781909","0,783761161"
780,33,2,7167,4,0,0,"0,336755441","0,260184152"
781,56,0,2505,4,0,0,"0,40042348","0,3160415"
782,45,3,5400,6,0,0,0,"0,396408073"
783,36,0,5900,8,0,0,"0,208222028","0,438230808"
784,37,3,2860,8,0,0,"0,274461408","0,833974135"
785,23,2,,2,0,0,"0,999836815",188
786,40,0,,6,0,0,"4,638722555",1011
787,66,0,,16,0,0,"0,020103463",932
788,71,0,5191,7,0,0,"0,016723359","0,008281972"
789,55,0,,6,0,0,"0,24475021",3216
790,47,0,,4,0,0,"0,417852738",539
791,34,0,7953,4,0,0,"0,207680229","0,094795072"
792,75,0,3048,5,0,0,"0,499363752","0,094457199"
794,62,0,7000,20,0,0,0,"0,30252821"
795,66,0,3416,6,0,0,"0,323682233","0,086918349"
796,22,0,929,4,0,0,"0,577474175","0,062365591"
797,63,0,6833,10,0,0,"0,323746626","0,26953468"
798,65,0,13916,9,0,0,0,"0,352087375"
799,58,0,7090,20,0,0,"0,370082793","0,312085742"
800,41,0,5850,16,0,0,"0,055420423","0,206118612"
801,24,0,2800,2,0,0,"0,165933627","0,004284184"
802,39,0,,9,0,0,"0,806879541",1279
803,66,3,7600,6,0,0,0,"0,204052098"
804,69,1,3400,7,0,0,"0,038814162","0,036459865"
805,53,0,3354,3,0,0,"0,597828328","0,077496274"
806,61,0,5000,8,0,0,"0,40768141","0,370325935"
807,53,2,11000,9,0,0,0,"0,29451868"
808,29,0,6250,2,0,0,"0,707481138","0,037274036"
809,34,0,,2,0,0,0,3005
810,46,0,6108,9,0,0,"0,063991729","0,274021935"
811,51,2,3766,9,0,0,"0,629805975","0,581629944"
812,39,0,3821,8,0,0,"0,042964752","0,612506541"
813,63,0,2750,9,0,0,0,0
814,53,0,1070,6,0,0,"0,623339523","1,610644258"
815,75,2,13566,14,0,0,"0,412404873","0,186703029"
816,60,,,4,0,0,"0,13702261",1774
817,42,0,6612,4,0,0,"0,138396925","0,348404657"
818,50,0,,11,0,0,"0,619529871",3163
819,69,0,,8,0,0,"0,045779084",4408
820,39,2,8083,6,0,0,"0,131115377","0,318159327"
821,47,1,3500,5,0,0,"0,283518128","0,556698086"
822,59,,,13,0,0,"0,029278513",3709
823,35,0,,5,0,0,"0,0000625",1209
824,32,0,13200,10,0,0,"0,155488939","0,272858117"
825,37,3,500,6,0,0,0,"5,840319361"
826,53,0,,4,0,0,"0,078230692",239
827,35,0,3500,15,0,0,"0,258896482","1,664095973"
828,46,3,10000,12,0,0,"0,02017106","0,168783122"
829,71,0,4500,9,0,0,0,"0,185292157"
830,63,0,3416,6,0,0,0,"0,497512438"
831,58,2,10829,12,0,0,"0,550177718","0,383287165"
832,44,0,12308,17,0,0,"0,907936257","0,250792103"
833,37,0,7000,12,0,0,0,"1,233966576"
834,51,3,3333,9,0,0,"0,037744591","0,124175165"
835,33,0,,4,0,0,"0,901614143",944
836,67,0,14200,9,0,0,"0,009649518","0,295824238"
837,33,0,5500,11,0,0,"0,284955995","0,620796219"
838,45,1,8166,9,0,0,"0,181678332","0,070160402"
839,54,0,6800,4,0,0,"0,072431254","0,782826055"
840,81,,,1,0,0,"0,072046398",43
841,41,1,6833,7,0,0,"0,588564574","0,122914838"
842,62,0,4800,13,0,0,"0,02699183","0,191626744"
843,57,1,14858,14,0,0,"0,768017908","0,422370281"
844,78,0,7650,13,0,0,"0,040363379","0,012024572"
845,58,0,,6,0,0,"0,001073361",1
846,39,1,,10,0,0,"0,537604244",5747
847,35,2,5242,4,0,0,"0,524328185","0,092885752"
848,57,0,5930,9,0,0,"0,206938057","0,530264711"
849,64,0,5000,8,0,0,"0,021147226","0,178164367"
850,46,3,5085,1,0,2,"0,9999999","0,038143924"
851,49,0,3520,13,0,0,"0,006315552","0,796080659"
852,35,0,3666,8,0,0,"0,000999958","0,139896373"
853,29,3,,6,0,0,"0,089991001",1038
854,57,1,7750,9,0,0,"0,071118482","0,15843117"
855,59,1,7900,13,0,0,"0,393349767","0,324136185"
856,48,2,4666,15,0,0,"0,235095613","0,405613885"
857,62,,,4,0,0,"0,0112565",5
858,63,0,7800,16,0,0,"0,026573903","0,20612742"
859,53,1,2250,3,0,4,"0,9999999","0,486894713"
860,73,0,3800,6,0,0,"0,00870537","0,498553012"
861,34,0,20000,4,0,0,"0,345819552","0,018349083"
862,63,0,,11,0,0,"0,020217025",32
863,53,0,2600,10,0,0,"0,106496197","0,975394079"
864,41,1,7200,9,0,0,"0,001818123","0,50854048"
866,51,2,6750,10,0,2,"0,210251472","0,784920752"
867,58,0,11956,14,0,0,"0,019285677","0,238437735"
868,30,0,2458,1,0,0,"1,028277635","0,043920293"
869,67,0,0,3,0,0,"0,522095581",78
870,49,0,16765,15,0,0,"0,30645124","0,328760587"
871,38,5,4686,9,0,0,"0,544445235","0,671004907"
872,49,2,3768,8,0,0,"0,025278896","0,501193951"
873,43,3,10000,11,0,0,"0,314232002","0,261173883"
874,24,,,5,0,0,0,45
875,74,0,,1,0,0,"0,026148693",15
876,52,2,11666,16,0,0,"0,036797181","0,198251479"
877,45,1,10600,7,0,0,"0,524231718","0,594094897"
878,48,0,3450,10,0,0,"0,202445825","0,508548247"
879,23,0,0,1,0,0,"0,9999999",249
880,68,0,10200,8,0,0,"0,650388685","0,271836095"
881,71,0,5167,7,0,0,"0,232671242","0,182082043"
882,61,0,1100,11,0,0,"0,087867223","0,55222525"
883,52,1,2300,13,0,0,"0,066341901","0,478922208"
884,45,1,1700,10,0,0,"0,031410468","0,819517931"
885,67,0,4939,7,0,0,"0,209814251","0,097773279"
886,81,0,2500,3,0,0,"0,028070852","0,013594562"
887,51,2,5666,3,0,0,"0,35469545","0,081877537"
888,47,1,1,14,0,0,"0,242263458",1526
889,39,0,,3,1,1,"0,9999999",2816
890,47,1,4807,4,0,0,"0,173091511","0,148502496"
891,57,1,6666,12,0,0,"0,109433512","0,104544773"
892,42,2,9333,4,0,0,"0,082909758","0,417934433"
893,38,3,11000,7,0,0,"0,179795505","0,156622125"
894,40,2,7500,13,0,0,"0,030611044","0,497933609"
895,38,0,5000,6,0,0,"0,152820639","0,093181364"
896,43,1,2500,4,1,1,"0,901180282","0,259096361"
897,44,0,5210,11,0,0,"0,164675445","0,341393207"
898,36,0,8000,9,0,0,"0,057390363","0,1776028"
899,47,1,,6,0,0,"0,026720738",2557
900,67,0,800,10,0,0,"0,139992046","1,965043695"
901,31,2,7878,3,0,0,"0,001399907","0,012818886"
902,48,0,5200,10,0,0,"0,46036445","0,249182849"
903,50,2,2800,4,0,0,"0,102832075","0,612638343"
904,67,0,4666,4,0,0,"0,040452502","0,035997429"
905,33,,,7,0,0,"0,083860729",7028
906,41,2,6125,6,0,0,"0,026342927","0,004080966"
907,71,0,4987,8,0,0,"0,006061436","0,001002406"
908,52,0,4534,3,0,3,"0,9999999","0,276736494"
909,35,2,,6,0,0,"0,09235524",594
910,49,0,5845,13,0,0,"0,621238042","0,666609648"
911,78,0,4000,1,0,0,"0,064664511","0,014496376"
912,45,2,4800,8,0,0,"0,109715321","0,323474276"
913,44,3,10875,8,0,0,"0,019515379","0,113460831"
914,43,,,9,0,0,"0,001309248",1295
915,80,1,5100,5,0,1,"0,55685752","0,25034307"
916,66,0,6666,12,0,0,"0,024341354","0,381280936"
917,40,1,9166,4,0,0,"0,066462236","0,070142904"
918,60,0,8333,10,0,0,"0,593482211","0,686105112"
919,56,2,,19,0,0,"0,02612616",5013
920,36,0,,8,1,1,"0,607190925",2680
921,88,0,,5,0,0,"0,02819812",12
922,54,2,12066,9,0,0,"0,073270868","0,219772934"
923,56,1,3797,6,1,3,"1,164261931","0,141653502"
924,90,0,3473,8,0,0,"0,026334761","0,005181347"
925,43,3,2083,8,0,0,"0,365962576","0,845009597"
926,38,1,6080,10,0,0,"0,022498594","1,153593159"
927,72,0,7200,8,0,0,"0,46117474","0,260935981"
928,64,0,8188,22,0,0,"0,172705024","0,477347661"
929,79,0,4851,7,0,0,"0,008531349","0,00350371"
930,38,0,2650,4,0,0,"0,226209655","0,438702376"
931,52,2,2331,11,0,0,0,"1,232418525"
932,49,2,21500,11,0,0,"0,782628334","0,234640249"
933,75,1,18600,13,0,0,"0,14344422","0,257297995"
934,54,0,,19,0,0,"0,099964617",4909
935,49,0,4000,7,0,0,"0,420960916","0,259935016"
936,41,2,5000,16,0,0,"0,078092048","0,320135973"
937,39,2,5200,3,0,1,"0,9999999","0,251105557"
938,74,0,7904,3,0,0,"0,011863097","0,000885515"
939,43,0,5070,4,0,0,"0,9999999","0,410569907"
940,67,1,4500,10,0,0,"0,040572321","0,341035325"
941,22,0,2745,3,0,0,"0,08727515","0,03423161"
942,54,0,250,3,0,2,"0,43003413","8,701195219"
943,67,0,2916,16,0,0,"0,017911404","0,551936921"
944,81,0,7072,4,0,0,"0,005659175","0,325463028"
945,51,0,,10,0,0,"0,118521578",1890
946,87,0,,7,0,0,"0,046810237",64
947,64,0,,8,0,0,"0,02492062",764
948,46,1,6800,17,0,0,"0,297349228","0,398176739"
949,41,1,4218,11,1,2,"0,90542471","0,453899028"
950,31,1,3000,10,0,0,"0,30486442","0,194268577"
951,45,2,,17,0,0,"0,000628355",9966
952,59,0,6916,10,0,0,"0,030629032","0,16322105"
953,57,1,8847,15,0,0,"0,182559648","0,41625226"
954,72,0,5000,5,0,0,"0,038971454","0,215156969"
955,29,0,,2,0,0,"1,215139442",470
956,57,0,6500,8,0,0,"0,48166072","0,397631134"
957,47,0,,4,0,0,"0,027399452",2964
958,49,2,18000,7,0,0,0,"0,210377201"
959,43,0,4684,10,0,0,0,"0,402134472"
960,61,0,3091,3,0,0,"0,107799257","0,348318241"
961,82,0,10933,13,0,0,"0,190247241","0,164349735"
962,28,0,4300,2,0,0,"0,9999999","0,071611253"
963,38,0,,8,0,0,0,1987
964,62,0,5916,5,0,0,"0,041323967","0,098191651"
965,31,0,4076,9,0,0,"0,425339527","0,437331371"
966,81,0,5263,10,0,0,"0,23943662","0,259308511"
967,31,2,3555,4,0,0,"0,266308862","0,174353206"
968,55,3,5450,16,0,0,"0,409845765","0,606127316"
969,75,0,1700,12,0,0,"0,571443141","0,957084068"
970,55,0,,5,0,0,"0,13659317",2553
971,33,2,5035,6,0,0,"0,24186919","0,195393169"
972,79,1,3400,7,0,0,"0,028772057","0,126727433"
973,64,0,8000,5,0,0,"0,08964696","0,237470316"
974,55,0,1000,2,0,0,"0,651497074","0,619380619"
975,62,1,9500,6,0,0,"0,02215552","0,31596674"
976,56,2,,6,0,0,"0,525684234",5595
977,53,3,10000,3,0,0,"0,135583251","0,190480952"
978,57,0,18333,8,0,0,"0,038414192","0,052688993"
979,41,4,4800,3,0,3,"0,175832024","0,147885857"
980,34,0,,7,0,0,"0,123318109",372
981,35,0,5000,11,0,0,"0,359380168","0,440111978"
982,52,2,,6,0,0,"0,165155109",3108
983,25,0,2240,2,0,0,"0,9999999","0,343150379"
984,50,1,1500,8,0,0,"0,002790265","1,796135909"
985,35,0,8000,7,0,0,"0,9999999","0,398075241"
986,40,5,0,5,0,0,"0,986270706",2113
987,42,0,,6,0,0,"0,9999999",2818
988,40,2,8333,3,0,0,"0,9999999","0,253419726"
989,73,0,7950,21,0,0,"0,28911861","0,620928185"
990,49,1,2544,7,0,0,"0,073553359","0,460117878"
991,58,0,8500,9,0,0,"0,168127729","0,370191742"
992,38,1,24000,14,0,0,"0,076621997","0,089412941"
993,68,0,,3,0,0,"0,042965234",38
994,53,2,1182,8,0,1,"1,076505108","0,510566357"
995,66,0,12000,23,0,0,"0,060725857","0,255728689"
996,57,1,2674,4,0,0,"0,954340943","0,14317757"
997,58,0,21258,18,0,0,"0,948144709","0,501669881"
998,54,2,30000,11,0,0,"0,16332477","0,224292524"
999,75,0,2892,10,0,0,"0,00055761",0
1000,56,0,4300,2,0,0,"0,9999999","0,088119042"
1001,40,2,15000,2,0,0,0,0
1002,67,1,13000,10,0,0,"0,03006307","0,005538036"
1003,56,0,6600,3,0,3,"0,9999999","0,19300106"
1004,41,3,2600,17,0,0,"0,123621018","0,208381392"
1005,51,3,11500,4,0,0,"0,024799173","0,188505347"
1006,64,0,,8,0,0,0,55
1007,64,0,2500,11,0,0,"0,030024744","0,554978009"
1008,33,2,8750,5,0,0,0,"0,152096903"
1009,39,2,6163,14,0,0,"0,988834326","0,769143413"
1010,60,0,,9,0,0,"0,64762819",9151
1011,27,0,1250,4,0,0,"0,331576077","0,458033573"
1012,23,1,6000,3,1,4,"0,580545944","0,047325446"
1013,48,2,11000,7,0,0,"0,138981791","0,364148714"
1014,61,0,9000,17,0,0,"0,005955607","1,372847461"
1015,28,0,3255,3,0,0,"0,058667843","0,166461916"
1016,38,1,3510,6,0,0,"0,9999999","0,322415266"
1017,47,2,7084,10,0,0,"0,137196324","0,724629499"
1018,51,0,8200,12,0,0,"0,181442693","0,302158273"
1019,62,1,11600,6,0,0,"0,010338037","0,248771658"
1020,44,1,6428,14,0,0,"0,389301659","0,304246384"
1021,62,0,4001,3,0,2,"0,174403103","0,53898051"
1022,60,0,7067,13,0,0,"0,773516895","0,692982456"
1023,66,0,,6,0,0,"0,042902433",42
1024,48,0,5166,7,0,2,"1,205980066","0,085155796"
1025,70,,,9,0,0,0,492
1026,30,0,3600,8,0,0,"0,223312066","0,601499583"
1027,23,0,1666,5,0,0,"0,764522174","0,283143371"
1028,58,0,4889,5,0,0,"0,033079559","0,014928425"
1029,50,0,,1,0,0,"1,010941332",160
1030,56,0,4530,10,0,0,"0,069388979","0,137938645"
1031,26,2,2942,2,0,1,"0,9999999","0,134216786"
1032,35,0,4583,6,0,0,"0,624829557","0,161867365"
1033,50,0,3928,9,0,0,"0,136763971","0,589717485"
1034,65,0,10000,14,0,0,"0,023490849","0,396860314"
